smiles,mol_id
CNC1=CC=C(C2=CC(=O)C3=CC(F)=CC=C3O2)C=C1,moler_9517
C=CC1=CC=C(CN2CCC(N3CCCCC3)CC2)C=C1,moler_9518
CC(C)C(=O)NC(CSC1=NC2=CC(NC(=O)CN3CCOCC3)=CC=C2N1)C(N)=O,moler_9519
CN(CCCC=C1C2=CC=CC=C2SC2=CC=CC=C21)C(N)=S,moler_9520
CCN(CC)C(=O)CCCSC1=CC=C(CCN)C=C1,moler_9521
COC(=O)C1=CC=CC=C1NCNC(=O)C=CC1=CC=CC=C1,moler_9522
O=C(O)CN1C(=O)C2=CC=C3C(=C=C2N(C2=CC(O)=C(O)C(O)=C2)N1C1=CC=C(C(=O)O)C=C1)SN=C3C1=CC2=C=C=C1C1=CC=CC=C21,moler_9523
NC1=NCC2=C(C=C(I)S2)N1CC1=CC=CC([N+](=O)[O-])=C1,moler_9524
CC1=C=C=C2C(=O)OC3=CC=C(C(=O)OCCCC4=NC5=CC=CC=C5N4)C=C3C2=C1,moler_9525
CC(C#N)N=C(O)C(C)NC(=O)CN1C(=O)C2=CC=CC=C2C2=C1CC(C(C)N)CC2,moler_9526
O=C(NC1=NC=CS1)C1=CC=C(CN(CCNC2=NC=CC=N2)C(=O)CCCN2CCCCC2)C=C1,moler_9527
CCCCN1C=CNC2=NC=C(C3=CC=CN=C3)C=C21,moler_9528
CN(CC1=NC2=CC=CC=C2C2=CC=CC=C21)C(=S)N1CCN(C2=CC=C(F)C=C2)CC1,moler_9529
COC1=CC=C(NC(=O)NCC2CCCO2)C=C1,moler_9530
O=C1CC(C2=NC3=CC=C(C4=CNN=C4)C=C3N2C2OC(CO)C(O)C2O)CN1,moler_9531
CCN(CC)C(=O)CCOC1=CC(CCNC(C)=O)=C(F)C=C1F,moler_9532
CC(C)(CCCC(C)(C)C(=O)O)OC(=O)NC1=CC=CC=C1,moler_9533
SC(=NC1=CC=C(N2CCNCC2)C=C1)NC1=CC=C(Br)C=C1,moler_9534
CC(C)CN1N=C(C2=CC=C(C(=O)NNC(=O)C3=CC=CC=C3F)C=C2)C2=CC=CC=C21,moler_9535
CC(=O)C1=CC=CC(C(C)C)=C1OC(C)(C)C=O,moler_9536
CC(=O)C1=CC=C(CCOCCCC2=NN=NN2C2=CC=C(C(=O)O)C=C2)C=C1,moler_9537
[N-]=[N+]=NC(=O)CSC(=O)C=C(SC=CC1=CC=CC=C1)C(=O)O,moler_9538
O=C1OCCCCC2=CC(S(=O)(=O)N3CCN(C4=CC=C(F)C=C4)CC3)=CC=C12,moler_9539
O=C(O)C1=CC=CC=C1C(=O)NCCCCCCC1=CC=C(OCC2=CC=CC=C2)C=C1,moler_9540
COC(=O)C1=CC=C=C2C(C3=CC=C(OC)C=C3)=CC(C(=O)N3CCCC4=CC=CC=C43)=C(O)C2=C1,moler_9541
N=C(O)C1=CC(NC(=O)C2=CC=NC(CN(CCN)CC3=CC=CC=C3)=C2)=CC=C1F,moler_9542
C=C(C=C1OC2=CC=CC=C2C2=NN(C3CCCO3)C=C=C12)CS(=O)(=O)C1=CC=CC=C1,moler_9543
C=C(CO)CC(NC(=O)OC(C)(C)C)C(=O)NCC(=O)NC1=CC=CC=C1C(N)=O,moler_9544
COC1=CC2=C(C=C1OC)C1=CC(C(=O)OCC(=O)NC3=CC=C(C4=CC=CC=C4)C=C3)=CC=C1N2,moler_9545
O=C(NC1=CC=CN=C1)N1CCC(N2CCCC2)CC1,moler_9546
CC1=CC=C(CN2C=CC(CN(C)C(=O)C3=CC=CC=C3F)=CC2=O)C=C1,moler_9547
CN1N=CC=C1COC1=CC=CC=C1OCC1=CC=CC=C1,moler_9548
CCOC(=O)C1=CC(S(=O)(=O)NCC(=O)NCC(N)=O)=CC=C1C(=O)O,moler_9549
CC(C)CC(NC(=O)C1=C(NN2CCCC2)NC(C2=CC=C(C(=O)CC3=CC=C(O)C=C3)C=C2)=N1)C(=O)NC(C)C(=O)NCC(=O)O,moler_9550
CN(CCCCCC(=O)OCCN1CCOCC1)C(=O)CCCOC1=CC=C(NC(=O)C2=CC=NC=C2)C=C1,moler_9551
O=C(COCC1=CC=NC=C1)NC1=CC=C(C2=CC=CC=C2C(=O)O)C=C1,moler_9552
CC(C)(CC(=O)O)C(=O)NC1=CC=C(S(=O)(=O)NC2=CC=C(C(=O)NC3=NC(C(F)(F)F)=CN3)C=C2)C=C1,moler_9553
CC(=O)N1CCCC1CNC(=O)CNC1=NC=CC(C2=CC=C(N3C=NC=N3)C=C2)=N1,moler_9554
COC1=CC(CSC2=NC=CS2)=CC=C1O,moler_9555
C1=CC=C(C2=NC3=CC=CC=C3N2)C=C1,moler_9556
O=C1C=CSC(C2=CC=CC=C2)=C1,moler_9557
C=C=C1C2=CC3=C=CCN=C3C1=C1N(C)C(=O)C3=C(CCC4=CC=CC=C4C3N3CCC(O)(C(=O)O)CC3)N21,moler_9558
CC(=O)OC1CCC(O)(C2CC(C(C)=O)=C(N)C2(C)C)C2CCCCC12C,moler_9559
O=C1C=CC2=CC=C(OC=C3CCCC3)C=C2O1,moler_9560
CCCC1=CC=C(OC)C(OC2=CC=C3C=CC(=O)OC3=C2)=C1,moler_9561
COC(=O)C1=C(C)NC(C(=O)NC2=CC=C(C(C)=O)C=C2)CC1,moler_9562
CC(C)(C)OS(=O)(=O)OC(=O)CSC1=CC=C(Cl)C=C1,moler_9563
CCN(CC)C(=O)C1=CC=CC=C1N1CC(CN(C)C)C1,moler_9564
O=C1SC(=CC2=CC=CC=C2)C(=O)N1CC1CC1,moler_9565
CCOC(=O)C(C)NC(=O)C(CO)OCC(=O)NC1=CC=CC(Cl)=C1,moler_9566
ClC1=CC=C(NCCCCCCCNCC2=CC=CC=C2)C=C1,moler_9567
CC(NC(=O)OC(C)(C)C)C(=O)NC(CC1=CC=C(C(=O)NC2CCC2)C=C1)C(=O)O,moler_9568
O=C(NC=C1C(=O)NC2=CC=CC=C2C1=O)C1=CC=CC=C1,moler_9569
COCCN1C=CC(O)=C(C(=O)NCCCN2CCC(F)(F)CC2)C1=O,moler_9570
O=C(CS)NC(=O)NC1=CC=C(F)C=C1,moler_9571
COC(=O)C1=CC=C(CN(CC2=CC=C3NN=CC3=C2)CC2=CC=C(OC)C(OC)=C2)C=C1,moler_9572
C1=CC=C2OC(NC3=CC=C(CN4CCCC4)C=C3)=NC2=C1,moler_9573
CC(C)(C)CN1CCN(CC(=O)O)C2=CC(Cl)=C(NC3CCOC3)N=C21,moler_9574
CC1=NOC(C2=CN=C(CN3N=CC4=C3N=C(NC3=CC=C(F)C(Cl)=C3)N(C)C4=O)C(Cl)=C2)=C1,moler_9575
CC1=C(C(=O)C(C)C)C=C(C(=O)NCCC2=NC=C(C3=CC=C([N+](=O)[O-])C=C3)C=C2Cl)N1C,moler_9576
S=CNN=CC1=CC=C(C2=CC=C3SC4=CC=CC=C4C3=C2)O1,moler_9577
COC1=CC=C2N=C3C(NC4CCOC4=O)=CC=CN3C(=O)C2=C1,moler_9578
CC(C)C(NC(=O)OC(C)(C)C)C(O)C1C2=CC=CC=C2NC2=NN(C3=CC=C(C4=NC5=CC=CC=C5N4)C=C3)C(=O)C21C,moler_9579
CNC1=C(C)N(CC(C)(C)C)C(CC(=O)NC2=C(C3=CC=C(Cl)C=N3)NC3=CC=C(Cl)C=C32)=N1,moler_9580
CCC(CC)C(=O)NC(CCC1=CC=CC=C1)C(=O)O,moler_9581
CCOC(=O)C(=CCC1NCC(OC(=O)CC2=CC=C3OCOC3=C2)C2=CC(O)=CC=C21)C(=O)O,moler_9582
CCN(CC1=CN=C2COC3=CC=CC=C3N12)C1=CC=CC=C1C(O)=NC1=CC=C(N2CCNCC2)N=C1,moler_9583
C=C1CN=C2NSC(NC3=CC=CC=C3)=C2C(=O)N1C(=CC1=CC=CC=C1)C(=O)O,moler_9584
O=C1C2=C(N=C(O)N1CC1=CC=CN=C1)NC1=C=CC3=NSC(C4=CC=C(Cl)C=C4)=C3C=C12,moler_9585
CCCOCC1=C(C)C2=CC=CC(S(=O)(=O)NC)=C2OC1=O,moler_9586
CC(C)=CCOC1=CC=C(C(=O)OCC(=O)OCC2=NC=CS2)C=C1,moler_9587
FC1=CC=C(C2=CC=C(N3CCC4=CC(F)=CC=C4C3)C=C2)C=C1,moler_9588
CC(=O)NC1=NC=CC=C1CCCCC(=O)N1CCCC1,moler_9589
CC1=CC=CC=C1NC(=O)CNC(=O)C1=CC=CC=C1,moler_9590
CC(=O)NC1CCC2(C)C(=CC(=O)NS(C)(=O)=O)C(O)CCC2C1(C)CCCC(C)(C)O,moler_9591
O=C(CSC1=CC=C(F)C=C1)NC(CC1=CC=CC=C1)C(=O)O,moler_9592
O=C(CCN1C=CC(C(F)(F)F)=N1)NCC1=CC=C(Cl)C=C1,moler_9593
COC1=CC=C(NS(=O)(=O)C2=C(F)C(C3=CC=C(C(=O)NCCCCCC(=O)OCC4=CC=C(Cl)C=C4)C=C3)=CC=C2F)N=C1,moler_9594
CCCCC(NC(=O)CCC1=C(O)NN=C=N1)C(=O)NC(CCCN)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)NC1=CC=CC=C1,moler_9595
CSCCC(NC(=O)C1=CC=CC=C1)C(=O)N1CCC(C(=O)NN=CC2=CC=CC=C2)CC1,moler_9596
O=C(COCC1CCCO1)NC1=CC=CC=C1,moler_9597
CNC(=O)C1=NC=C(C=NC(C)(C)C(C)C)N=C1[N+](=O)[O-],moler_9598
CC(C)(CC1=NN=C(O)N1)C(=O)OCCNCC1CCN(CC2=CC=C(F)C=C2)CC1,moler_9599
CC1=CC=C(C(=N)NCC2=CC=CC=C2)C=C1,moler_9600
CC1=CC(C2=CC=C([N+](=O)[O-])O2)=NN1C,moler_9601
CC(C)CNC(=N)NC1=NC(C2=CC=C3N=CC=CC3=C2)=CS1,moler_9602
C1=CC=C(CC2=CC=CC=C2)C=C1,moler_9603
C=C(Cl)C(=O)N(C)C1=NC2=CC=CC=C2S1,moler_9604
CC1=CC(C2=CC=CC=C2)=NC(NCC2=CC=C(C(=O)N(C)CC3CNCCO3)C=C2)=N1,moler_9605
CCCCCCCCCCCCCN=C(N)NN=CC1=CC=C(F)C=C1,moler_9606
O=C(COC1=CC=C(C2=CC=C([N+](=O)[O-])C=C2)C=C1)OCCN1CCN(CCO)CC1,moler_9607
CCN(CC)C(=O)C1=CC([SH](=O)=O)=CC=C1N1C(=O)C(C2=CC=C(Cl)C=C2)=NC2=CC=C(O)N=C21,moler_9608
CC1=CC=C(C=C2SC(=O)NC2=O)C=C1,moler_9609
O=C(O)C1=C(F)C=CC=C1C1=CC=C2OC(C3=NC4=CC(Cl)=CC=C4N3)(C3CCNCC3)CC2=C1,moler_9610
CCC(CC)C1=CC=C(CNC(=O)C2=CC=C3C(=O)N4CC(NO)CCC4=NC3=C2)C=C1,moler_9611
COC1=CC=C(C=CC(=O)NN=CC2=CC=C(OCC3=CC=C(F)C=C3)C=C2)C=C1OC,moler_9612
CC(C)C(C(=O)OC1=CC=C([N+](=O)[O-])C(OCC2=CC=CC=C2)=C1)N(C(=O)C1CCN(C(=O)CCC2=CC=CC=C2)CC1)C(C)C,moler_9613
COC1=CC=CC=C1OCC1=NNC2=CC=C(CC(N)=O)C=C21,moler_9614
CN(C)CCN(CC1=CC=C(NCC2=CC=CC=C2)C=C1)CC1=NC2=CC=CC=C2S1,moler_9615
CN(C)CC(C)(C)CCCCCNC(=O)C1=CC=C(F)C(C2=CC=C(Cl)C=C2)=C1,moler_9616
COC(=O)C1=CC=C(C(O)=NC(C(=O)NCC2=CC=C(Cl)C=C2)C(=O)N2CCCC2)C=C1,moler_9617
CN1C(=S)N(N)CN(CC2=CC=C(N3CCN(C4=CN=C(C5=CC=CC=C5)O4)CC3)C=C2)C1=S,moler_9618
CC(C)C1=CC=C(NC(=O)NC2=CC=C(C3=CCN(C(=N)N)CC3)C=C2)C=C1,moler_9619
CCN(CC)C(=O)CCC(=O)NC1=CC=C(C2=NCC(C3=CC=CC=C3)N2C(C)C(=O)O)C=C1,moler_9620
O=C(O)CCCC1CCCC2=CC(C3=CC=NC=C3)=CC=C21,moler_9621
CCC1=NC(=CC(C)=CN)C2=C=CNC1=N2,moler_9622
CCOC(=O)C1=C(C(C)=O)C(C2=CC=C(CC(=O)C3=CC=C(OC)C=C3)C=C2)=NN1C,moler_9623
CC(=O)NC1=CC=C2OCC(NC3=CC=CC=C3[S+]([O-])C3=CC=CC=N3)CCC2=C1,moler_9624
COC(=O)N1CCC(C2=CC(Cl)=CC(Cl)=C2)C1,moler_9625
FC1=CC(C2=NNN=N2)=CC=C1OC1=NC2=NC3=CC=CC=C3N=C2C=C1,moler_9626
COC1=CC=C(OCC2=CC=C(N)N=C2)C(OC2CCC(N(C)C)CC2)=N1,moler_9627
O=C(C=CC1=CC=C(F)C=C1)NCC1=CC=CC=C1,moler_9628
CN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C(C(=O)C(C)(C)OC(=O)C(C)(C)C)C=C1,moler_9629
CCN(CC)C(=O)CCCCC(=O)N1CCCC1,moler_9630
NC(=O)C1=CC=CC=C1NC(=O)CN1C(=O)C2=CC3=CC=C([N+](=O)[O-])C=C3C=C=C2C2=C1C1=CC=CC=C1CC2,moler_9631
O=C(CC1=NOC(C2=CC=CC=C2)=C1)NC1=CC=C([N+](=O)[O-])C=C1,moler_9632
CCOC(=O)C1CCN(C2=NN=C(C3=CC=C(CNC(=O)C4=CC=C(C5=CC=C(C(=N)N)C=C5)C=C4)C=C3)S2)CC1,moler_9633
O=C(NC=CC1=CC=CC([N+](=O)[O-])=C1)C1=CC=C(Br)C=C1,moler_9634
CN1CCN(C(CNC(=O)C2=CC=C(OCCCCNC(=O)C3=CC=CC(Cl)=C3)C=C2)C2=CC=CC=C2)CC1,moler_9635
NC(=O)N1CCN(C(=S)NC2=CC=CC=C2)C2=CC(CN(CCO)C(=O)CC3=CC=CC=C3)=CC=C21,moler_9636
NCCCCCCNC1=CC=C(C(=O)O)C=C1,moler_9637
CC1=CC(C2=CC=CC=C2)=C(CN2CCOCC2)C(=O)N1C,moler_9638
CC(C)(C)OC1=C2CCCCC2=NC2=C=CC=C3NC(C4=CC=CC(Cl)=C4)N(S(C)(=O)=O)C(C(=O)O)C3=CC=CC=C21,moler_9639
COC(=O)C1=CC=C2C3=CC(C(=O)OCC(=O)NC(C)P(=O)(O)OP(=O)(O)O)=CC=C3CC(C)(C)C2=C1,moler_9640
CC1=NC=CN1CC(=O)NC1=CC=C(Cl)C=C1,moler_9641
CN1N=C(C2=CC=CN=C2)C=C1C1=CC=C(C(=O)N2CCC(COC3=CC=CC=C3F)CC2)S1,moler_9642
CCN(CC)CC=CC1=CC=C(Cl)C(NC(=O)NC2=C(C(=O)O)C=CS2)=C1,moler_9643
COC(=O)C=C(C)CCC(C)(C)C(=O)C1=CC=C(Cl)C(Cl)=C1,moler_9644
CCCN1CCC(NC2=NC=CS2)CC1,moler_9645
O=C(NC(=O)C1=CC(N2CCCC2)=NC2=CC=CC=C21)NC1=CC=C(Cl)C=C1,moler_9646
CC(C)(C)OC1=NC=C(C2=CC3=CC(C(=O)NC4=CC=C(N5CCNCC5)C=C4)=CC=C3N2)C=C1N1CC(F)(F)C1,moler_9647
CCOC(=O)CC1=CC(C(=O)NCC2=CC=C(F)C=C2)=CC(C)=N1,moler_9648
ClC1=CC=C(SCCC2=CC=CC=C2)C=C1,moler_9649
O=C(COC(=O)C1=CC=C2CCCCC2=C1)NC1=CC=C(S(=O)(=O)N(CCN2CCCCC2)C2=CC=C([N+](=O)[O-])C=C2)C=C1,moler_9650
CCCCCCCCCCCCCCCN1C=C(C(=O)NCC2=CC=C(OC)C=C2)C(=O)C2=CC=CC=C21,moler_9651
CCC(CC)C(=O)NC(C#N)CC1CCCO1,moler_9652
FC(F)(F)C1=CC=C(C2=NC3=CC(Cl)=CC(Cl)=C3C(CN3CC=CC3)=C2)C=C1,moler_9653
CC(=O)N(C1CCC1)C1CCN(C(C)C(O)C(O)C(C)(C)OC(=O)C(C)(C)C)C1,moler_9654
CC1=CC=C(O)C2=C1C1=CC(F)=CC=C1S2,moler_9655
CC1=C(NC2=CC=C([N+](=O)[O-])C=C2)C2=C=C=C(CO)C=C2OC1=O,moler_9656
CN1C=CC=C1C(=O)C1=C(C2=CC=CC=C2)N(C2=CC=CC=C2)C2=CC=CC=C21,moler_9657
O=C(OCC1=CC=CC=C1)C(C(=O)OCC(F)(F)F)C1=CC=CN=C1,moler_9658
CC=NC1=C2C(=O)C3=CC=CC=C3NC2=C=C=C1C(=O)NC1=CC=C(OC)C=C1,moler_9659
O=C(CN1CCCC1=O)N1CCN(C2=CC=CC=C2)CC1,moler_9660
O=C(NCC1CC(=O)N1C1=CC=CC(C(F)(F)F)=C1)C1=C(O)C2=CC=CC=C2S1,moler_9661
CCCCN(CCC)CC1=CC=CC2=CC=C(C3=CC=C(C(=O)NC4CCC(C(=O)O)CC4)C=C3F)N=C21,moler_9662
CC(OC(=O)C1=CC=CN(CCC2=CC=C3C=C(F)C=CC3=C2)C1=O)C(=O)O,moler_9663
CCCC1CC(OC2=CC=CN=C2N2C=NC3=CC(C)=CC=C32)CO1,moler_9664
CCN(CC)C(=O)C(CC(O)C(CC1=CC=CC=C1)NC(=O)C1=CC=C(NC(=O)N2CCN(C3=CC(OC(C)=O)=CC=N3)CC2)C=C1)C(C)C,moler_9665
CC1CCN(CC2=CC=C(NC(=O)C3=CC=C(OCC(=O)O)C=C3)C=C2)CC1,moler_9666
C=NNC(=O)C1=CC=C2N=C(CN3CN=C(NC)C4=C3N=CC=C4N(C)CCNC3CCCCC3)SC2=C1,moler_9667
CC(C1=CC=C(C2=CC=C(Cl)C=C2)C=C1)C1=CC=C([N+](=O)[O-])C=C1,moler_9668
O=C(NC1=CC=C(NC2=CC=C(F)C(Cl)=C2)C=C1)C1=CC=C(C2=CC=C3OCCCC3=C2)C=C1,moler_9669
OC1=NC=CC(O)=C1C=NC1=CC=C(F)C=C1,moler_9670
O=C(NC(CC1=CC=C(F)C=C1)C(=O)NCCSC1=CC=CC=C1)C1=CC=NC=N1,moler_9671
CN1C=NC2=C1N=CN=C2NCCCCCCNC(=O)C1=CC=NC=C1,moler_9672
O=C(NCCN1CCCCC1)C1=CC=C(O)C=C1,moler_9673
COC1=CC=C2C(=C1)CCC1=CC=C(CNCCNC3=CC=C(Cl)C=N3)C=C12,moler_9674
CC1(C)CC(COC2=CC=C(C(=O)NS(C)(=O)=O)C=C2)C2=CC(C3=CC=CS3)=CC=C2O1,moler_9675
CCCCCCCCC(=O)OC(C)C(=O)NC(CC1=CC=C(C2=CC=CN=C2)C=C1)C(=O)O,moler_9676
CCOC(=O)C1CN(CC2=CC=CC=C2)C2=CC(C(=O)NC3=NN=C(C)S3)=CC=C2N(CC(C)C)C1,moler_9677
O=C(NC1=CC=C(CNC2CNC3=CC=CC=C3N(CCCCCCS)C2=O)C=C1)C(O)C1CC1,moler_9678
COCC1CCC(N(C)C(=O)C2=CC=C(N(C=O)C(=N)C3=CC(=O)C4=CC=CC=C4O3)C=C2)CC1,moler_9679
NN=CC1=CC=C(C(=O)OCC2=CC=CO2)C=C1,moler_9680
CC(C)(O)CC(O)C(C)(C)C(CC(=O)O)C(C)(C)C(=O)O,moler_9681
CCN(CC)C(=O)CCOC1=CC=C(C(=O)NC2=NN=NN2)C=N1,moler_9682
CC1CCN(C2=CN=C(N)C(C3=CC=CS3)=N2)CC1,moler_9683
C=C1SC(=O)N(NC(=O)C2CCCC3(O)CCCCC23)C1=O,moler_9684
N#CC1=CC=CC(C2=NC(C3=CC=C(OCC4=CC=C(C(N)=O)C=C4)C=C3)=NO2)=N1,moler_9685
CC1=CC=C(NCC2=C(Cl)N(C)C3=CC=C(Cl)C=C32)C=C1,moler_9686
O=C(O)CN1CCN(C2CCC(NS(=O)(=O)C3=CC=C(OC4=C5C=CC=CC5=NC=N4)C=C3)CC2)CC1,moler_9687
CC(=O)NC1=CC=C2CC(N)C3=CC4=C(C=C3C2=C1)OC(C(=O)O)O4,moler_9688
CC(C)(C)N=C(S)NC(CC1=CC=CC=C1)=NC1=CC=CC=C1,moler_9689
CS(=O)(=O)C1=CC=C(C2(C3=CC=CC=C3)CC3=C=CCC(C(N)=O)=C3O2)C=C1,moler_9690
CCC1=CC=C(C(=O)C2=CC=C(Br)C=C2)C=N1,moler_9691
O=C(O)CCC1=CN=CC(C=CCN(CCSC2=CC=C(Cl)C=C2)CCC2=CC=CC=N2)=C1,moler_9692
CCCCOC1=CC=C(C2=CC=C(Cl)C(C(N)=O)=C2)C=C1,moler_9693
CN1CC2=NCCN2C2=CC(S(=O)(=O)N3CCCC3)=CC=C21,moler_9694
CC(C)N(CC(N)=O)C(=O)C1=CC=CC=C1C1=CNC2=CC(N)=CC=C21,moler_9695
CCOC(=O)C1=CC=C(NCCCOC(=O)C2=CCC(C3=CC=C(Cl)C=C3)OC2=O)N=C1,moler_9696
CC(=O)N1CCC2=CC=C(NC(=O)C3=CC(C4CCCN4)=CN=C3)C=C2CC1,moler_9697
CCCCCC(=O)NC(CC(=O)Cl)C(N)=O,moler_9698
COC1=CC=C(C(=O)NCCSC2=NC=NC3=CC=C(C4=CC=C(OC)C=C4)C=C32)C=C1,moler_9699
CN1C=C(C2=CC=CC=C2)C=C(C2=C3C=CN=CC3=CC=N2)C1=O,moler_9700
CN(C)C(=O)C(=CC1=CC=C(Cl)C(Cl)=C1)NCC1=CC=NC=C1,moler_9701
CCOC(=O)C(CN1CCOCC1)N(CC1=CC=CC=C1)C(=O)CCCC1=NC2=CC=CC=C2O1,moler_9702
COC1=CC(C(=O)NC2CCN(NC3CCNCC3)CC2O)=CC(OC)=C1OC,moler_9703
O=C1C(=O)C(C2=CC=C(F)C=C2)C(C2=CC=C(OC3=CC=NC=C3)C=C2)C1=O,moler_9704
COC1=CC=C(CNC(=O)C(C)NC(=O)C2=CNN=N2)C=C1,moler_9705
CCOC1=CC=C(NCC2=C(CN3CCCC3C(C)C)N=C(NC3=CC=C(F)C=C3)S2)N=C1,moler_9706
O=C(CCNCC1=NC(C2=CC=C(F)N=C2)=NO1)NCCO,moler_9707
COC1=CC=C2CC3C(=C=CN4CCN(CN(C)C)CC4)C(=CC4=C(SCC5=CC=C(C(=O)O)C=C5)NC=C43)C2=C1,moler_9708
NC(=NCC1=CC=CC=C1)NC1=CC=C(NC2=CC=CC=C2)N=N1,moler_9709
CC(C)(OC1=CC=NC=C1)C(=O)NC(CC(=O)NC1=CC=CC=C1)C1=CC=C(F)C=C1,moler_9710
CCNN1CCC(OC2=CC(NC(=O)NO)=CC=C2OC)CC1,moler_9711
COC1=CC(C(=O)NCC2=CC=C(C3=CC(C)=NC=N3)C=C2)=CC(OC)=C1OCC1CCC1,moler_9712
NC(=O)C(=CC1=CC=C(F)C=C1)NC(=O)CCCCCCCCCCCCCCCCCCCC1CCCCC1,moler_9713
NC(CN1C=C(C2=CN(C3CCC3)C3=CC=CC=C23)N=N1)C(=O)N1CCC(O)CC1,moler_9714
NC(=O)OC1=CC=C(CN2C(=O)NC(=O)C3=C2C=C(Cl)S3)N=C1,moler_9715
O=C(O)C1=CC=CC=C1NCC1=CC=C2OC3=CC=CC=C3C(=O)C2=C1,moler_9716
CC1=CC=C2N=C(CC(=O)NC3=CC=C(C=O)C=C3)SC2=C1,moler_9717
CN(CC1=CC=C(NC2=NC(NC3=CC=C(Cl)C=C3)=NC=C2Cl)C=C1)C1=CC=CC=C1,moler_9718
CS(=O)(=O)NCCCCCCCCCCCCCCCCCC(=O)O,moler_9719
O=C(O)CCN(CCCC1=CC=CC=C1)CC(O)COC1=CC=CC=C1,moler_9720
CN1C=C(S(N)(=O)=O)C=C1S(=O)(=O)N1CCN(CCCCCCCCCCCCCCCCCCCN(CCN)CCN)CC1,moler_9721
NC(=O)CN1C2=CC=C([N+](=O)[O-])C=C2N=C1N=C(NC1=CC=C(Cl)C=C1)NC1=CC=C(C2=CC=C(F)C=C2)C=C1,moler_9722
C=CC(=O)OC(CC(CN(C)C(=O)C1(NC(=O)CS)CCCCC1)OC)C(CC)C(=O)N(CC)CC,moler_9723
CC1=CC=CC=C2SC(=NO)SC2=C=C2C=C3C(=O)NCCN3C(=O)C2=C1,moler_9724
CCN(CC)C(=O)CCCN(CC)C(=O)C1=C(N=NN2CCOCC2)N(C)N=C1,moler_9725
NC(=NNC1=C(C2=CC=C(O)C=C2)C=NC2=CC=CC=C21)C1=CC=C(O)C=C1,moler_9726
O=C(NC1=CC=C(CC2=NOC(C3CC3)=N2)C(C(F)(F)F)=C1)C1=CC=CC(CO)=N1,moler_9727
CCC(=O)NC1=CC=C(C(=O)NC2=CC=C(C3=CN4C5=CC=CC=C5SC4=N3)C=C2)C=C1,moler_9728
NNS(=O)(=O)C1=CC=C2C=CC=CC2=C1,moler_9729
O=C(C=CC1=CC=C(C2CCNCC2)C=C1)NC(CC1=CC=CC2=CC=CC=C21)C(=O)OCC1=CC=CC=C1,moler_9730
CC(=O)NC1=CC=C(NCC2=CC=C(C3=CC=C(Cl)C=C3)N2)C=C1,moler_9731
COC1=CC=CC=C1OCC1=NN(C(=O)CSC2=CNC3=CC=CC=C32)C(=O)C=C1,moler_9732
O=C(NCC1=CC=CC=C1)C1=CC(C2=CC(OCCCCC3=CC=C4OCOC4=C3)=CCC2)=NC2=CC=CC=C21,moler_9733
O=C(O)CCC(=O)NC1=CC=CC=C1,moler_9734
CC(C)CCNC(=NC(CO)C1=CC=CC=C1)NC1=CC=CC=C1,moler_9735
NOCCOCCOCCOCC1=NC2=CC(Br)=CC=C2O1,moler_9736
COC1=CC2=C(CC3(C(=O)NC=N)CN(C)CCC3C2(C)CCC(C)(C)C(=O)O)C(O)=C1O,moler_9737
CC(=O)NC1=CC=C(C(=N)NCC(O)C2=CC=C(O)C(O)=C2)C(F)=C1[N+](=O)[O-],moler_9738
CC1(C)C(O)CCC2(C)C1CCC1(C)C3CC(N=C(O)NC=CC4=CC=C(O)C=C4)=CC=C3CCC12,moler_9739
O=C(CC(=O)NC1CCN(CCNCC2=CC=CN=C2)CC1)NC1=CC=C(F)C=C1,moler_9740
NN(CC(=O)NC1=CC=CC=N1)C(=O)CN=C(O)C1=CC=C(F)C=C1,moler_9741
C=CCN1CCC(C2=CC=C(S(=O)(=O)NC3=CC=C(OC(C)(C)C)C(C(=O)N(CC)CC)=C3)C=C2)CC1,moler_9742
O=C(CCOC1=CC=C(C2=CC=CC=C2C2=NOC=N2)C=C1)OC1=CC=C2CCCOC2=C1,moler_9743
CC(C)(C)OC(=O)CNCC1CC1,moler_9744
CC(C)NC(S)=NNC=C1CNC2=CC=CC=C2C1,moler_9745
CCN(CC)C(=O)CCC(=O)N(C1=CC=C(Cl)C=C1)C1CCN(C2=CC=NC=C2C(=O)NCC2=CC=C(Cl)C=C2)CC1,moler_9746
CCCCCC(=O)N1CCC(C(=O)NC2=CC=C(SCC3=CC=C(F)C=C3)C=C2)C1,moler_9747
CCOC1=CC=C(C2=NN3C=C(C4=CC=C(OC)C(OC)=C4)N=C3C=C2)C=N1,moler_9748
CNC(=O)C1CC2=C(CCC(N3CCC4=CC=CC=C4C3)C2)N1,moler_9749
O=C(CNC(=O)C1=CC=C(NCC2=CC=CC=C2)C=C1)NCC1=CC=CC=C1,moler_9750
O=C(NCC1=CC=C(Cl)C=C1)NC(=O)NC1=CC=C(Cl)C=C1C(=O)NC1=CC=CN=C1,moler_9751
OCC1=CC(O)=NO1,moler_9752
CC(NCC1=CN=CC(C(F)F)=C1)C1=NOC(C2CC2)=N1,moler_9753
O=C(NC1=CC=CC=C1)NC1=CC=C(N2CCNCC2)C=C1Cl,moler_9754
